EPC,AntnenaId,ChannelIndex,Doppler,PeekRssi,PrecissRssi,Phase,FirstReadTime,LastReadTime,ReadCount,Timestamp
E20068777716022812209DB8,4,1,-221,-48,-4800,2552,1367933345763250,1367933345763250,1,1367936781595
E20068777716022812209DB8,3,1,52,-48,-4800,2664,1367933345780432,1367933345780432,1,1367936781595
E20068777716022812209DB8,3,1,78,-48,-4800,2664,1367933345791903,1367933345791903,1,1367936781635
E20068777716022812209DB8,4,1,78,-48,-4850,2532,1367933345808718,1367933345808718,1,1367936781635
E20068777716022812209DB8,4,1,-26,-48,-4850,2540,1367933345815323,1367933345815323,1,1367936781635
E20068777716022812209DB8,4,1,-26,-48,-4800,2540,1367933345832835,1367933345832835,1,1367936781793
E20068777716022812209DB8,4,1,-221,-48,-4850,2572,1367933345846855,1367933345846855,1,1367936781793
E20068777716022812209DB8,3,1,-26,-48,-4800,2648,1367933345859473,1367933345859473,1,1367936781793
E20068777716022812209DB8,3,1,0,-48,-4800,2664,1367933345872646,1367933345872646,1,1367936781793
E20068777716022812209DB8,4,1,-78,-48,-4850,2532,1367933345890164,1367933345890164,1,1367936781793
E20068777716022812209DB8,4,1,0,-48,-4850,2528,1367933345896052,1367933345896052,1,1367936781794
E20068777716022812209DB8,3,1,221,-48,-4800,2632,1367933345911070,1367933345911070,1,1367936781794
E20068777716022812209DB8,3,1,-195,-48,-4800,2668,1367933345928016,1367933345928016,1,1367936781794
E20068777716022812209DB8,4,1,-169,-48,-4850,2568,1367933345946214,1367933345946214,1,1367936781794
E20068777716022812209DB8,4,1,-52,-48,-4800,2548,1367933345952436,1367933345952436,1,1367936781799
E20068777716022812209DB8,4,1,-26,-48,-4800,2544,1367933345973044,1367933345973044,1,1367936781799
E20068777716022812209DB8,4,1,-78,-48,-4850,2556,1367933345980878,1367933345980878,1,1367936781799
E20068777716022812209DB8,3,1,-78,-48,-4800,2672,1367933345994919,1367933345994919,1,1367936781891
E20068777716022812209DB8,3,1,26,-48,-4850,2656,1367933346007874,1367933346007874,1,1367936781891
E20068777716022812209DB8,4,1,-117,-48,-4800,2544,1367933346029116,1367933346029116,1,1367936781891
E20068777716022812209DB8,4,1,-364,-48,-4800,2580,1367933346037177,1367933346037177,1,1367936781891
E20068777716022812209DB8,3,1,117,-48,-4800,2644,1367933346050244,1367933346050244,1,1367936781891
E20068777716022812209DB8,3,1,-26,-48,-4800,2660,1367933346060368,1367933346060368,1,1367936781891
E20068777716022812209DB8,4,1,-78,-48,-4800,2560,1367933346081179,1367933346081179,1,1367936781891
E20068777716022812209DB8,4,1,-52,-48,-4850,2560,1367933346089438,1367933346089438,1,1367936782044
E20068777716022812209DB8,4,1,-195,-48,-4850,2560,1367933346109165,1367933346109165,1,1367936782044
E20068777716022812209DB8,4,1,-52,-48,-4850,2556,1367933346119051,1367933346119051,1,1367936782044
E20068777716022812209DB8,3,1,117,-48,-4800,2636,1367933346134344,1367933346134344,1,1367936782044
E20068777716022812209DB8,3,1,-221,-48,-4800,2704,1367933346152171,1367933346152171,1,1367936782044
E20068777716022812209DB8,4,1,-195,-48,-4800,2556,1367933346168916,1367933346168916,1,1367936782044
E20068777716022812209DB8,4,1,-52,-48,-4850,2544,1367933346175359,1367933346175359,1,1367936782044
E20068777716022812209DB8,4,1,0,-48,-4850,2532,1367933346195715,1367933346195715,1,1367936782044
E20068777716022812209DB8,4,1,-195,-48,-4850,2556,1367933346205465,1367933346205465,1,1367936782049
E20068777716022812209DB8,3,1,-52,-48,-4800,2668,1367933346221702,1367933346221702,1,1367936782049
E20068777716022812209DB8,3,1,26,-48,-4800,2672,1367933346235514,1367933346235514,1,1367936782049
E20068777716022812209DB8,4,1,-143,-48,-4850,2560,1367933346249793,1367933346249793,1,1367936782140
E20068777716022812209DB8,4,1,-169,-48,-4850,2568,1367933346258614,1367933346258614,1,1367936782140
E20068777716022812209DB8,3,1,26,-48,-4850,2652,1367933346271528,1367933346271528,1,1367936782140
E20068777716022812209DB8,3,1,0,-48,-4800,2656,1367933346291070,1367933346291070,1,1367936782140
E20068777716022812209DB8,4,1,-52,-48,-4800,2560,1367933346304549,1367933346304549,1,1367936782140
E20068777716022812209DB8,4,1,0,-48,-4850,2548,1367933346312195,1367933346312195,1,1367936782140
E20068777716022812209DB8,3,1,-26,-48,-4800,2652,1367933346327618,1367933346327618,1,1367936782141
E20068777716022812209DB8,3,1,0,-48,-4850,2644,1367933346341976,1367933346341976,1,1367936782274
E20068777716022812209DB8,4,1,-52,-48,-4800,2548,1367933346356935,1367933346356935,1,1367936782274
E20068777716022812209DB8,4,1,-299,-48,-4800,2568,1367933346364992,1367933346364992,1,1367936782275
E20068777716022812209DB8,4,1,-117,-48,-4850,2548,1367933346384877,1367933346384877,1,1367936782275
E20068777716022812209DB8,4,1,-78,-48,-4850,2556,1367933346396148,1367933346396148,1,1367936782275
E20068777716022812209DB8,3,1,26,-48,-4850,2644,1367933346410971,1367933346410971,1,1367936782275
E20068777716022812209DB8,3,1,-221,-48,-4800,2680,1367933346417135,1367933346417135,1,1367936782275
E20068777716022812209DB8,4,1,-78,-48,-4800,2560,1367933346436535,1367933346436535,1,1367936782275
E20068777716022812209DB8,4,1,52,-48,-4850,2536,1367933346444992,1367933346444992,1,1367936782283
E20068777716022812209DB8,4,1,-247,-48,-4850,2572,1367933346465066,1367933346465066,1,1367936782283
E20068777716022812209DB8,4,1,-78,-48,-4850,2552,1367933346470779,1367933346470779,1,1367936782402
E20068777716022812209DB8,3,1,-52,-48,-4800,2660,1367933346489162,1367933346489162,1,1367936782402
E20068777716022812209DB8,3,1,-78,-48,-4800,2668,1367933346502618,1367933346502618,1,1367936782402
E20068777716022812209DB8,4,1,-169,-48,-4850,2564,1367933346519403,1367933346519403,1,1367936782402
E20068777716022812209DB8,4,1,-247,-48,-4800,2580,1367933346527387,1367933346527387,1,1367936782402
E20068777716022812209DB8,3,1,-26,-48,-4850,2648,1367933346544345,1367933346544345,1,1367936782402
E20068777716022812209DB8,3,1,-52,-48,-4800,2656,1367933346554733,1367933346554733,1,1367936782402
E20068777716022812209DB8,4,1,-169,-48,-4800,2556,1367933346569416,1367933346569416,1,1367936782403
E20068777716022812209DB8,4,1,0,-48,-4850,2544,1367933346578698,1367933346578698,1,1367936782403
E20068777716022812209DB8,4,1,26,-48,-4850,2556,1367933346597659,1367933346597659,1,1367936782523
E20068777716022812209DB8,4,1,-78,-48,-4850,2544,1367933346606734,1367933346606734,1,1367936782523
E20068777716022812209DB8,3,1,117,-48,-4800,2656,1367933346622754,1367933346622754,1,1367936782523
E20068777716022812209DB8,3,1,-169,-48,-4800,2684,1367933346632387,1367933346632387,1,1367936782523
E20068777716022812209DB8,4,1,-143,-48,-4850,2556,1367933346651019,1367933346651019,1,1367936782523
E20068777716022812209DB8,4,1,-143,-48,-4800,2548,1367933346655233,1367933346655233,1,1367936782523
E20068777716022812209DB8,3,1,-26,-48,-4800,2672,1367933346670589,1367933346670589,1,1367936782523
E20068777716022812209DB8,3,1,-169,-48,-4800,2668,1367933346684476,1367933346684476,1,1367936782523
E20068777716022812209DB8,4,1,-26,-48,-4850,2548,1367933346695714,1367933346695714,1,1367936782523
E20068777716022812209DB8,4,1,-364,-48,-4850,2556,1367933346706885,1367933346706885,1,1367936782523
E20068777716022812209DB8,3,1,52,-48,-4800,2652,1367933346720510,1367933346720510,1,1367936782523
E20068777716022812209DB8,3,1,-26,-48,-4800,2664,1367933346732847,1367933346732847,1,1367936782634
E20068777716022812209DB8,4,1,-26,-48,-4800,2548,1367933346747859,1367933346747859,1,1367936782634
E20068777716022812209DB8,4,1,-52,-48,-4850,2552,1367933346758544,1367933346758544,1,1367936782634
E20068777716022812209DB8,3,1,78,-48,-4800,2648,1367933346774693,1367933346774693,1,1367936782634
E20068777716022812209DB8,3,1,117,-48,-4850,2640,1367933346789658,1367933346789658,1,1367936782634
E20068777716022812209DB8,4,1,-494,-48,-4800,2592,1367933346805267,1367933346805267,1,1367936782634
