EPC,AntnenaId,ChannelIndex,Doppler,PeekRssi,PrecissRssi,Phase,FirstReadTime,LastReadTime,ReadCount,Timestamp
E20068777716022812209DB8,3,1,52,-47,-4700,3536,1367931893318655,1367931893318655,1,1367935329216
E20068777716022812209DB8,4,1,117,-49,-4900,2624,1367931893333613,1367931893333613,1,1367935329216
E20068777716022812209DB8,4,1,78,-49,-4900,2624,1367931893342556,1367931893342556,1,1367935329216
E20068777716022812209DB8,1,1,-78,-46,-4600,1832,1367931893357535,1367931893357535,1,1367935329216
E20068777716022812209DB8,1,1,117,-46,-4600,1828,1367931893371332,1367931893371332,1,1367935329216
E20068777716022812209DB8,2,1,0,-48,-4800,2620,1367931893388807,1367931893388807,1,1367935329216
E20068777716022812209DB8,2,1,117,-48,-4850,2588,1367931893395036,1367931893395036,1,1367935329216
E20068777716022812209DB8,3,1,169,-47,-4750,3508,1367931893411174,1367931893411174,1,1367935329216
E20068777716022812209DB8,3,1,247,-47,-4750,3496,1367931893417151,1367931893417151,1,1367935329216
E20068777716022812209DB8,4,1,0,-49,-4900,2616,1367931893435913,1367931893435913,1,1367935329217
E20068777716022812209DB8,4,1,-117,-49,-4900,2624,1367931893439146,1367931893439146,1,1367935329217
E20068777716022812209DB8,1,1,0,-46,-4650,1828,1367931893455951,1367931893455951,1,1367935329217
E20068777716022812209DB8,1,1,221,-46,-4600,1808,1367931893463128,1367931893463128,1,1367935329323
E20068777716022812209DB8,2,1,195,-48,-4800,2604,1367931893479304,1367931893479304,1,1367935329323
E20068777716022812209DB8,2,1,273,-48,-4850,2588,1367931893485849,1367931893485849,1,1367935329323
E20068777716022812209DB8,3,1,169,-47,-4700,3512,1367931893505718,1367931893505718,1,1367935329323
E20068777716022812209DB8,3,1,0,-47,-4700,3520,1367931893514311,1367931893514311,1,1367935329323
E20068777716022812209DB8,4,1,-117,-49,-4900,2632,1367931893528189,1367931893528189,1,1367935329323
E20068777716022812209DB8,4,1,0,-49,-4900,2604,1367931893539066,1367931893539066,1,1367935329323
E20068777716022812209DB8,1,1,26,-46,-4600,1828,1367931893552421,1367931893552421,1,1367935329323
E20068777716022812209DB8,1,1,0,-46,-4600,1820,1367931893558564,1367931893558564,1,1367935329323
E20068777716022812209DB8,2,1,390,-48,-4800,2544,1367931893575767,1367931893575767,1,1367935329480
E20068777716022812209DB8,2,1,117,-48,-4800,2588,1367931893581862,1367931893581862,1,1367935329480
E20068777716022812209DB8,3,1,78,-47,-4750,3532,1367931893598485,1367931893598485,1,1367935329480
E20068777716022812209DB8,3,1,221,-47,-4750,3512,1367931893620971,1367931893620971,1,1367935329480
E20068777716022812209DB8,4,1,-143,-49,-4900,2632,1367931893639494,1367931893639494,1,1367935329480
E20068777716022812209DB8,4,1,78,-49,-4900,2604,1367931893647759,1367931893647759,1,1367935329480
E20068777716022812209DB8,1,1,247,-46,-4600,1780,1367931893660769,1367931893660769,1,1367935329480
E20068777716022812209DB8,1,1,26,-46,-4600,1828,1367931893671009,1367931893671009,1,1367935329480
E20068777716022812209DB8,2,1,169,-48,-4850,2584,1367931893682939,1367931893682939,1,1367935329480
E20068777716022812209DB8,2,1,117,-48,-4800,2588,1367931893690877,1367931893690877,1,1367935329481
E20068777716022812209DB8,3,1,364,-47,-4750,3492,1367931893709904,1367931893709904,1,1367935329481
E20068777716022812209DB8,3,1,299,-47,-4700,3500,1367931893721925,1367931893721925,1,1367935329481
E20068777716022812209DB8,4,1,-26,-49,-4900,2632,1367931893736434,1367931893736434,1,1367935329572
E20068777716022812209DB8,4,1,143,-48,-4850,2616,1367931893742727,1367931893742727,1,1367935329572
E20068777716022812209DB8,1,1,-52,-46,-4600,1828,1367931893759193,1367931893759193,1,1367935329572
E20068777716022812209DB8,1,1,52,-46,-4650,1816,1367931893766168,1367931893766168,1,1367935329572
E20068777716022812209DB8,2,1,-52,-48,-4800,2608,1367931893786809,1367931893786809,1,1367935329572
E20068777716022812209DB8,2,1,273,-48,-4800,2576,1367931893792173,1367931893792173,1,1367935329572
E20068777716022812209DB8,3,1,247,-47,-4750,3500,1367931893815184,1367931893815184,1,1367935329704
E20068777716022812209DB8,3,1,195,-47,-4750,3512,1367931893824261,1367931893824261,1,1367935329704
E20068777716022812209DB8,4,1,169,-49,-4900,2604,1367931893838172,1367931893838172,1,1367935329704
E20068777716022812209DB8,4,1,0,-49,-4900,2620,1367931893847674,1367931893847674,1,1367935329704
E20068777716022812209DB8,1,1,0,-46,-4650,1832,1367931893859633,1367931893859633,1,1367935329704
E20068777716022812209DB8,1,1,338,-46,-4600,1796,1367931893870554,1367931893870554,1,1367935329704
E20068777716022812209DB8,2,1,-78,-48,-4850,2616,1367931893884711,1367931893884711,1,1367935329704
E20068777716022812209DB8,2,1,221,-48,-4850,2584,1367931893893652,1367931893893652,1,1367935329704
E20068777716022812209DB8,3,1,364,-47,-4700,3492,1367931893912000,1367931893912000,1,1367935329704
E20068777716022812209DB8,3,1,221,-47,-4700,3512,1367931893919565,1367931893919565,1,1367935329705
E20068777716022812209DB8,4,1,0,-49,-4900,2624,1367931893938106,1367931893938106,1,1367935329705
E20068777716022812209DB8,4,1,-26,-49,-4900,2636,1367931893943748,1367931893943748,1,1367935329705
E20068777716022812209DB8,1,1,52,-46,-4650,1828,1367931893957684,1367931893957684,1,1367935329824
E20068777716022812209DB8,1,1,-247,-46,-4650,1828,1367931893977591,1367931893977591,1,1367935329824
E20068777716022812209DB8,2,1,299,-48,-4850,2572,1367931893995933,1367931893995933,1,1367935329824
E20068777716022812209DB8,2,1,-494,-48,-4850,2660,1367931894005684,1367931894005684,1,1367935329824
E20068777716022812209DB8,4,1,-78,-49,-4900,2616,1367931894026873,1367931894026873,1,1367935329824
E20068777716022812209DB8,4,1,26,-49,-4900,2616,1367931894036997,1367931894036997,1,1367935329824
E20068777716022812209DB8,1,1,169,-46,-4650,1816,1367931894047663,1367931894047663,1,1367935329824
E20068777716022812209DB8,1,1,143,-46,-4650,1812,1367931894057596,1367931894057596,1,1367935329824
E20068777716022812209DB8,2,1,221,-48,-4850,2588,1367931894073916,1367931894073916,1,1367935329970
E20068777716022812209DB8,2,1,0,-48,-4850,2616,1367931894084690,1367931894084690,1,1367935329970
E20068777716022812209DB8,3,1,195,-47,-4700,3528,1367931894100478,1367931894100478,1,1367935329970
E20068777716022812209DB8,3,1,-117,-47,-4750,3548,1367931894111425,1367931894111425,1,1367935329970
E20068777716022812209DB8,4,1,143,-49,-4900,2600,1367931894130468,1367931894130468,1,1367935329970
E20068777716022812209DB8,4,1,-195,-49,-4900,2644,1367931894134609,1367931894134609,1,1367935329970
E20068777716022812209DB8,1,1,-78,-46,-4600,1836,1367931894152184,1367931894152184,1,1367935329970
E20068777716022812209DB8,1,1,143,-46,-4600,1824,1367931894158638,1367931894158638,1,1367935329970
E20068777716022812209DB8,2,1,221,-48,-4850,2588,1367931894176913,1367931894176913,1,1367935329970
E20068777716022812209DB8,2,1,-26,-48,-4850,2608,1367931894185625,1367931894185625,1,1367935329975
E20068777716022812209DB8,3,1,364,-47,-4700,3484,1367931894201558,1367931894201558,1,1367935329975
E20068777716022812209DB8,3,1,78,-47,-4700,3532,1367931894207860,1367931894207860,1,1367935329975
E20068777716022812209DB8,4,1,-26,-49,-4900,2632,1367931894220688,1367931894220688,1,1367935330073
E20068777716022812209DB8,4,1,0,-49,-4900,2620,1367931894233110,1367931894233110,1,1367935330073
E20068777716022812209DB8,1,1,-78,-46,-4600,1836,1367931894249170,1367931894249170,1,1367935330073
E20068777716022812209DB8,1,1,-117,-46,-4650,1840,1367931894256430,1367931894256430,1,1367935330073
E20068777716022812209DB8,2,1,0,-48,-4800,2572,1367931894269781,1367931894269781,1,1367935330073
E20068777716022812209DB8,2,1,364,-48,-4850,2560,1367931894283476,1367931894283476,1,1367935330073
E20068777716022812209DB8,3,1,247,-47,-4750,3504,1367931894298552,1367931894298552,1,1367935330073
E20068777716022812209DB8,3,1,117,-47,-4700,3512,1367931894315087,1367931894315087,1,1367935330211
E20068777716022812209DB8,4,1,52,-48,-4850,2600,1367931894329215,1367931894329215,1,1367935330211
E20068777716022812209DB8,4,1,0,-49,-4900,2612,1367931894335541,1367931894335541,1,1367935330211
E20068777716022812209DB8,1,1,52,-46,-4600,1836,1367931894351945,1367931894351945,1,1367935330211
E20068777716022812209DB8,1,1,-78,-46,-4650,1832,1367931894359200,1367931894359200,1,1367935330211
E20068777716022812209DB8,2,1,-26,-48,-4800,2608,1367931894376524,1367931894376524,1,1367935330211
E20068777716022812209DB8,2,1,169,-48,-4800,2596,1367931894386192,1367931894386192,1,1367935330211
E20068777716022812209DB8,3,1,338,-47,-4750,3500,1367931894402687,1367931894402687,1,1367935330211
E20068777716022812209DB8,3,1,273,-47,-4700,3496,1367931894410392,1367931894410392,1,1367935330211
E20068777716022812209DB8,4,1,78,-49,-4900,2592,1367931894428074,1367931894428074,1,1367935330212
E20068777716022812209DB8,4,1,117,-49,-4900,2604,1367931894437212,1367931894437212,1,1367935330213
E20068777716022812209DB8,1,1,52,-46,-4650,1808,1367931894451845,1367931894451845,1,1367935330213
E20068777716022812209DB8,1,1,0,-46,-4600,1832,1367931894460813,1367931894460813,1,1367935330323
E20068777716022812209DB8,2,1,247,-48,-4850,2564,1367931894475530,1367931894475530,1,1367935330323
E20068777716022812209DB8,2,1,221,-48,-4850,2596,1367931894482231,1367931894482231,1,1367935330323
E20068777716022812209DB8,3,1,143,-47,-4750,3516,1367931894499702,1367931894499702,1,1367935330323
E20068777716022812209DB8,3,1,195,-47,-4750,3516,1367931894513932,1367931894513932,1,1367935330323
E20068777716022812209DB8,4,1,-26,-49,-4900,2632,1367931894527390,1367931894527390,1,1367935330323
E20068777716022812209DB8,4,1,247,-49,-4900,2596,1367931894536220,1367931894536220,1,1367935330323
E20068777716022812209DB8,1,1,-52,-46,-4650,1840,1367931894550238,1367931894550238,1,1367935330323
E20068777716022812209DB8,1,1,-26,-46,-4650,1832,1367931894560700,1367931894560700,1,1367935330323
E20068777716022812209DB8,2,1,143,-48,-4850,2588,1367931894574880,1367931894574880,1,1367935330483
E20068777716022812209DB8,2,1,338,-48,-4800,2572,1367931894585080,1367931894585080,1,1367935330483
E20068777716022812209DB8,3,1,195,-47,-4700,3516,1367931894600058,1367931894600058,1,1367935330483
E20068777716022812209DB8,3,1,78,-47,-4750,3524,1367931894611553,1367931894611553,1,1367935330483
E20068777716022812209DB8,4,1,0,-48,-4850,2628,1367931894624072,1367931894624072,1,1367935330483
E20068777716022812209DB8,4,1,0,-49,-4900,2624,1367931894634634,1367931894634634,1,1367935330483
E20068777716022812209DB8,1,1,78,-46,-4600,1824,1367931894651862,1367931894651862,1,1367935330483
E20068777716022812209DB8,1,1,-52,-46,-4600,1848,1367931894658229,1367931894658229,1,1367935330483
E20068777716022812209DB8,2,1,-52,-48,-4800,2612,1367931894675069,1367931894675069,1,1367935330483
E20068777716022812209DB8,2,1,-195,-48,-4850,2632,1367931894685285,1367931894685285,1,1367935330485
E20068777716022812209DB8,3,1,78,-47,-4750,3532,1367931894700164,1367931894700164,1,1367935330485
E20068777716022812209DB8,3,1,0,-47,-4700,3532,1367931894722559,1367931894722559,1,1367935330485
E20068777716022812209DB8,4,1,-52,-49,-4900,2632,1367931894739659,1367931894739659,1,1367935330572
E20068777716022812209DB8,4,1,-195,-49,-4900,2648,1367931894746860,1367931894746860,1,1367935330572
E20068777716022812209DB8,1,1,299,-46,-4650,1792,1367931894762909,1367931894762909,1,1367935330572
E20068777716022812209DB8,1,1,169,-46,-4650,1812,1367931894778957,1367931894778957,1,1367935330572
E20068777716022812209DB8,2,1,-52,-48,-4850,2604,1367931894794618,1367931894794618,1,1367935330572
E20068777716022812209DB8,2,1,-169,-48,-4800,2632,1367931894802806,1367931894802806,1,1367935330572
E20068777716022812209DB8,3,1,442,-47,-4700,3480,1367931894823856,1367931894823856,1,1367935330732
E20068777716022812209DB8,3,1,273,-47,-4750,3500,1367931894842390,1367931894842390,1,1367935330732
E20068777716022812209DB8,4,1,52,-48,-4850,2612,1367931894858879,1367931894858879,1,1367935330732
E20068777716022812209DB8,4,1,-52,-49,-4900,2632,1367931894867414,1367931894867414,1,1367935330732
E20068777716022812209DB8,1,1,52,-46,-4650,1820,1367931894881951,1367931894881951,1,1367935330732
E20068777716022812209DB8,1,1,638,-46,-4600,1744,1367931894888612,1367931894888612,1,1367935330732
E20068777716022812209DB8,2,1,247,-48,-4850,2572,1367931894906201,1367931894906201,1,1367935330732
E20068777716022812209DB8,2,1,494,-48,-4800,2576,1367931894917157,1367931894917157,1,1367935330732
E20068777716022812209DB8,3,1,195,-47,-4700,3516,1367931894933120,1367931894933120,1,1367935330732
E20068777716022812209DB8,3,1,299,-47,-4700,3500,1367931894946819,1367931894946819,1,1367935330734
E20068777716022812209DB8,4,1,299,-49,-4900,2588,1367931894962822,1367931894962822,1,1367935330734
E20068777716022812209DB8,4,1,-143,-48,-4850,2644,1367931894966864,1367931894966864,1,1367935330734
E20068777716022812209DB8,1,1,-299,-46,-4600,1876,1367931894987360,1367931894987360,1,1367935330821
E20068777716022812209DB8,1,1,52,-46,-4650,1824,1367931894995408,1367931894995408,1,1367935330821
E20068777716022812209DB8,2,1,247,-48,-4850,2584,1367931895007164,1367931895007164,1,1367935330821
E20068777716022812209DB8,2,1,-416,-48,-4850,2656,1367931895018754,1367931895018754,1,1367935330821
E20068777716022812209DB8,3,1,338,-47,-4700,3500,1367931895032153,1367931895032153,1,1367935330821
E20068777716022812209DB8,3,1,-78,-47,-4700,3544,1367931895044392,1367931895044392,1,1367935330821
E20068777716022812209DB8,4,1,26,-49,-4900,2620,1367931895063280,1367931895063280,1,1367935330821
E20068777716022812209DB8,4,1,26,-49,-4900,2604,1367931895067100,1367931895067100,1,1367935330976
E20068777716022812209DB8,1,1,-52,-46,-4650,1836,1367931895085913,1367931895085913,1,1367935330976
E20068777716022812209DB8,1,1,0,-46,-4600,1840,1367931895094014,1367931895094014,1,1367935330976
E20068777716022812209DB8,2,1,221,-48,-4800,2592,1367931895106058,1367931895106058,1,1367935330976
E20068777716022812209DB8,2,1,0,-48,-4850,2596,1367931895126039,1367931895126039,1,1367935330976
E20068777716022812209DB8,3,1,195,-47,-4700,3520,1367931895142185,1367931895142185,1,1367935330976
E20068777716022812209DB8,3,1,247,-47,-4750,3512,1367931895153417,1367931895153417,1,1367935330976
E20068777716022812209DB8,4,1,-143,-49,-4900,2628,1367931895168668,1367931895168668,1,1367935330976
E20068777716022812209DB8,4,1,26,-49,-4900,2628,1367931895175880,1367931895175880,1,1367935330976
E20068777716022812209DB8,1,1,221,-46,-4650,1804,1367931895193220,1367931895193220,1,1367935330978
E20068777716022812209DB8,1,1,-26,-46,-4650,1808,1367931895198570,1367931895198570,1,1367935330978
E20068777716022812209DB8,2,1,195,-48,-4800,2576,1367931895214282,1367931895214282,1,1367935330978
E20068777716022812209DB8,2,1,52,-48,-4800,2596,1367931895220402,1367931895220402,1,1367935331071
E20068777716022812209DB8,3,1,273,-47,-4750,3496,1367931895239880,1367931895239880,1,1367935331071
E20068777716022812209DB8,3,1,195,-47,-4750,3504,1367931895253961,1367931895253961,1,1367935331071
E20068777716022812209DB8,4,1,-26,-49,-4900,2636,1367931895269521,1367931895269521,1,1367935331071
E20068777716022812209DB8,4,1,-52,-48,-4850,2628,1367931895276213,1367931895276213,1,1367935331071
E20068777716022812209DB8,1,1,78,-46,-4650,1824,1367931895293074,1367931895293074,1,1367935331071
E20068777716022812209DB8,1,1,-52,-46,-4600,1832,1367931895298902,1367931895298902,1,1367935331071
E20068777716022812209DB8,2,1,247,-48,-4850,2608,1367931895317124,1367931895317124,1,1367935331215
E20068777716022812209DB8,2,1,143,-48,-4850,2580,1367931895328312,1367931895328312,1,1367935331215
E20068777716022812209DB8,4,1,52,-49,-4900,2624,1367931895344224,1367931895344224,1,1367935331215
E20068777716022812209DB8,4,1,-247,-49,-4900,2652,1367931895353309,1367931895353309,1,1367935331215
E20068777716022812209DB8,1,1,52,-46,-4650,1824,1367931895371233,1367931895371233,1,1367935331215
E20068777716022812209DB8,1,1,117,-46,-4650,1812,1367931895376842,1367931895376842,1,1367935331215
E20068777716022812209DB8,2,1,169,-48,-4850,2584,1367931895394944,1367931895394944,1,1367935331215
E20068777716022812209DB8,2,1,52,-48,-4850,2608,1367931895402381,1367931895402381,1,1367935331215
E20068777716022812209DB8,4,1,78,-49,-4900,2612,1367931895421212,1367931895421212,1,1367935331215
E20068777716022812209DB8,4,1,52,-49,-4900,2624,1367931895426873,1367931895426873,1,1367935331216
E20068777716022812209DB8,1,1,117,-46,-4600,1816,1367931895443847,1367931895443847,1,1367935331216
E20068777716022812209DB8,1,1,52,-46,-4650,1836,1367931895456234,1367931895456234,1,1367935331216
E20068777716022812209DB8,2,1,247,-48,-4850,2572,1367931895471810,1367931895471810,1,1367935331324
E20068777716022812209DB8,2,1,0,-48,-4800,2600,1367931895478430,1367931895478430,1,1367935331324
E20068777716022812209DB8,3,1,442,-47,-4750,3496,1367931895494977,1367931895494977,1,1367935331324
E20068777716022812209DB8,3,1,52,-47,-4750,3532,1367931895504515,1367931895504515,1,1367935331324
E20068777716022812209DB8,4,1,-26,-49,-4900,2620,1367931895522484,1367931895522484,1,1367935331324
E20068777716022812209DB8,4,1,-52,-49,-4900,2640,1367931895530643,1367931895530643,1,1367935331324
