EPC,AntnenaId,ChannelIndex,Doppler,PeekRssi,PrecissRssi,Phase,FirstReadTime,LastReadTime,ReadCount,Timestamp
E20068777716022812209DB8,2,1,-117,-49,-4900,408,1367932960317559,1367932960317559,1,1367936396164
E20068777716022812209DB8,2,1,0,-49,-4900,396,1367932960357153,1367932960357153,1,1367936396164
E20068777716022812209DB8,2,1,78,-49,-4900,404,1367932960366408,1367932960366408,1,1367936396164
E20068777716022812209DB8,2,1,-169,-49,-4900,388,1367932960402234,1367932960402234,1,1367936396339
E20068777716022812209DB8,2,1,299,-49,-4900,380,1367932960412488,1367932960412488,1,1367936396339
E20068777716022812209DB8,3,1,390,-46,-4650,1980,1367932960434505,1367932960434505,1,1367936396339
E20068777716022812209DB8,3,1,416,-46,-4650,1976,1367932960445443,1367932960445443,1,1367936396339
E20068777716022812209DB8,2,1,-143,-49,-4900,412,1367932960462216,1367932960462216,1,1367936396339
E20068777716022812209DB8,2,1,638,-49,-4900,320,1367932960469676,1367932960469676,1,1367936396339
E20068777716022812209DB8,3,1,52,-46,-4650,2016,1367932960485886,1367932960485886,1,1367936396339
E20068777716022812209DB8,3,1,221,-46,-4650,2012,1367932960494862,1367932960494862,1,1367936396339
E20068777716022812209DB8,2,1,78,-49,-4900,420,1367932960510517,1367932960510517,1,1367936396339
E20068777716022812209DB8,2,1,-338,-48,-4850,436,1367932960519674,1367932960519674,1,1367936396343
E20068777716022812209DB8,3,1,390,-46,-4650,1992,1367932960539273,1367932960539273,1,1367936396343
E20068777716022812209DB8,3,1,143,-46,-4650,2024,1367932960543102,1367932960543102,1,1367936396343
E20068777716022812209DB8,3,1,247,-46,-4600,2000,1367932960546545,1367932960546545,1,1367936396416
E20068777716022812209DB8,2,1,78,-49,-4900,384,1367932960572398,1367932960572398,1,1367936396416
E20068777716022812209DB8,3,1,0,-46,-4650,2044,1367932960586379,1367932960586379,1,1367936396416
E20068777716022812209DB8,3,1,117,-46,-4650,2020,1367932960592232,1367932960592232,1,1367936396417
E20068777716022812209DB8,3,1,338,-46,-4650,1984,1367932960607699,1367932960607699,1,1367936396417
E20068777716022812209DB8,2,1,-78,-49,-4900,424,1367932960621138,1367932960621138,1,1367936396417
E20068777716022812209DB8,2,1,416,-49,-4900,332,1367932960626916,1367932960626916,1,1367936396674
E20068777716022812209DB8,2,1,-117,-49,-4900,412,1367932960677811,1367932960677811,1,1367936396674
E20068777716022812209DB8,2,1,-338,-49,-4900,428,1367932960686973,1367932960686973,1,1367936396674
E20068777716022812209DB8,2,1,781,-48,-4850,296,1367932960723298,1367932960723298,1,1367936396674
E20068777716022812209DB8,2,1,26,-48,-4850,388,1367932960733327,1367932960733327,1,1367936396675
E20068777716022812209DB8,2,1,-638,-49,-4900,444,1367932960778377,1367932960778377,1,1367936396675
E20068777716022812209DB8,2,1,611,-49,-4900,304,1367932960784252,1367932960784252,1,1367936396675
